Order Date,Ship Date,Order ID,Order Priority,Ship Mode,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Order Quantity,Sales,Discount,Profit,Unit Price,Shipping Cost,Product Base Margin
1012,2012,4339,4004,5002,6457,7014,8024,9001,10002,11002,12004,13652,14004,38,1325.06,0.06,-180.23,35.77,9.02,0.75
1012,2012,4345,4001,5001,6715,7010,8048,9002,10000,11002,12016,13043,14004,44,2322.812,0.1,454.383,65.99,4.2,0.59
1012,2012,4345,4001,5002,6715,7010,8048,9002,10000,11001,12011,13214,14006,31,111.48,0.09,29.57,3.85,0.7,0.44
1012,2012,4351,4004,5000,6125,7012,8122,9000,10002,11000,12002,13810,14000,27,1584.1,0.07,-478.22,58.14,36.61,0.61
1012,2012,4351,4004,5002,6125,7012,8122,9000,10002,11001,12000,13695,14004,48,9062.73,0.09,3122.78,207.48,0.99,0.55
1012,2012,4379,4003,5002,6266,7019,8071,9002,10003,11001,12010,14155,14004,23,1130.79,0.01,468.19,48.91,5.97,0.38
1012,2012,4379,4003,5002,6266,7019,8071,9002,10003,11002,12004,13723,14004,45,3753.42,0.0,1276.25,80.98,7.18,0.48
1012,2012,4607,4004,5002,6451,7005,8036,9001,10002,11001,12014,13344,14004,26,981.9,0.06,11.38,37.76,12.9,0.57
1012,2012,4704,4000,5002,6295,7009,8137,9000,10002,11001,12011,13922,14006,33,223.88,0.03,55.21,6.68,1.5,0.48
1012,2012,4761,4001,5002,6173,7019,8065,9002,10003,11000,12008,13467,14005,39,857.32,0.05,195.71,22.23,8.99,0.41
1012,2012,4761,4001,5002,6173,7019,8065,9002,10003,11001,12011,13896,14005,2,8.87,0.03,-6.79,2.74,3.5,0.58
1012,2012,4765,4000,5002,6029,7023,8224,9003,10001,11001,12013,13128,14005,9,92.02,0.07,-24.88,10.23,4.68,0.59
1012,2012,4848,4003,5002,6579,7020,8209,9000,10003,11001,12001,13333,14004,19,1216.5,0.1,162.18,67.28,19.99,0.4
1012,2012,4894,4000,5000,6089,7017,8062,9002,10001,11002,12009,13841,14001,5,1253.89,0.09,-663.77,264.98,17.86,0.58
1012,2012,4896,4004,5002,6458,7011,8009,9001,10001,11002,12005,13320,14002,34,6607.92,0.06,1462.724,199.99,24.49,0.46
1012,2012,4953,4000,5002,6262,7010,8048,9002,10003,11002,12004,13510,14005,33,77.55,0.0,-37.2,2.12,1.99,0.55
1012,2012,5157,4003,5002,6050,7006,8083,9002,10003,11001,12010,14218,14004,32,210.9,0.03,-62.46,6.48,5.74,0.37
1012,2012,5177,4002,5000,6416,7017,8061,9002,10001,11000,12003,13565,14001,46,21390.44,0.09,5365.43,500.98,26.0,0.6
1012,2012,5177,4002,5002,6416,7017,8061,9002,10001,11001,12014,14050,14002,7,169.75,0.09,-194.85,20.34,35.0,0.84
1012,2012,5209,4002,5002,6249,7021,8176,9003,10000,11001,12001,13868,14004,12,345.19,0.1,111.588,30.44,1.49,0.37
1012,2012,5252,4004,5000,6215,7006,8083,9002,10002,11000,12003,13560,14001,4,883.31,0.01,-79.96,200.98,23.76,0.58
1012,2012,5267,4003,5001,6478,7013,8146,9000,10001,11001,12011,13798,14006,35,112.59,0.09,-126.7,3.28,5.0,0.56
1012,2012,5267,4003,5002,6478,7013,8146,9000,10001,11000,12008,13384,14003,11,1091.47,0.04,160.48,92.23,39.61,0.67
1012,2012,5304,4002,5001,6388,7019,8069,9002,10001,11001,12010,14184,14004,3,30.37,0.01,-1.74,4.98,5.49,0.38
1012,2012,5304,4002,5002,6388,7019,8069,9002,10001,11000,12008,13727,14002,48,1038.99,0.0,-180.45,19.94,14.87,0.57
1012,2012,5304,4002,5002,6388,7019,8069,9002,10001,11001,12010,14121,14006,17,114.01,0.08,6.99,6.69,3.1,0.36
1012,2012,5363,4002,5001,6257,7009,8138,9000,10000,11001,12006,13156,14004,9,740.2,0.05,239.94,83.98,5.01,0.38
1012,2012,5363,4002,5002,6257,7009,8138,9000,10000,11002,12016,14261,14004,23,1288.7785,0.07,-185.889,65.99,19.99,0.59
1012,2012,5389,4004,5000,6241,7000,8106,9002,10001,11000,12002,13304,14000,30,4684.9,0.01,-549.27,150.98,66.27,0.65
1012,2012,5389,4004,5000,6241,7000,8106,9002,10001,11000,12003,13560,14001,4,770.76,0.08,-192.51,200.98,23.76,0.58
1012,2012,5529,4000,5002,6221,7011,8002,9001,10003,11001,12000,13247,14004,32,324.4,0.1,-46.98,10.89,4.5,0.59
1012,2012,5529,4000,5002,6221,7011,8002,9001,10003,11001,12010,14229,14004,19,137.02,0.01,-46.89,6.48,6.6,0.37
1012,2012,5545,4001,5001,6406,7015,8206,9003,10000,11001,12007,13196,14004,32,216.51,0.02,109.29,6.3,0.5,0.39
1012,2012,5588,4001,5002,6126,7012,8120,9000,10001,11001,12010,13574,14004,31,166.76,0.01,-46.03,4.98,4.75,0.36
1012,2012,5661,4001,5000,6781,7021,8176,9003,10000,11000,12002,13895,14000,33,28389.14,0.07,7132.18,880.98,44.55,0.62
1012,2012,5661,4001,5002,6781,7021,8176,9003,10000,11001,12010,14225,14004,43,287.61,0.02,-101.5,6.48,6.35,0.37
1012,2012,5661,4001,5002,6781,7021,8176,9003,10000,11001,12011,13878,14006,23,128.52,0.06,42.8,5.84,1.0,0.38
1012,2012,5661,4001,5002,6781,7021,8176,9003,10000,11001,12014,13022,14004,41,1011.67,0.04,-74.64,24.98,8.79,0.66
1012,2012,5670,4001,5001,6640,7001,8190,9003,10001,11000,12008,14098,14002,48,446.53,0.04,-261.45,8.37,10.16,0.59
1012,2012,5670,4001,5001,6640,7001,8190,9003,10001,11001,12010,14137,14004,5,217.85,0.02,-25.31,40.99,17.48,0.36
1012,2012,5670,4001,5002,6640,7001,8190,9003,10001,11001,12000,13348,14004,8,468.49,0.03,-6.37,56.96,13.22,0.56
1012,2012,6017,4002,5002,6419,7006,8083,9002,10001,11002,12005,13314,14002,49,29884.6,0.05,12748.86,599.99,24.49,0.44
1012,2012,6042,4004,5002,6263,7009,8139,9000,10003,11000,12008,13349,14004,29,480.13,0.04,53.67,16.16,7.74,0.5
1012,2012,6042,4004,5002,6263,7009,8139,9000,10003,11001,12001,13800,14004,25,113.8,0.07,-84.0765,4.57,5.42,0.37
1012,2012,6178,4000,5002,6564,7000,8087,9002,10001,11000,12008,13717,14004,26,864.16,0.09,-175.47,33.98,19.99,0.55
1012,2012,6188,4004,5002,6065,7000,8086,9002,10003,11002,12016,13087,14006,7,117.062,0.09,-63.701,20.99,0.99,0.57
1012,2012,6191,4000,5000,6381,7019,8068,9002,10001,11000,12015,13294,14000,45,15468.216,0.01,4209.58,400.98,42.52,0.71
1012,2012,6207,4000,5000,6136,7019,8067,9002,10002,11001,12000,13600,14001,15,1057.06,0.08,-403.74,68.81,60.0,0.41
1012,2012,6228,4001,5000,6457,7014,8024,9001,10002,11002,12009,13835,14000,3,10380.34,0.05,-9643.07,3502.14,8.73,0.57
1012,2012,6228,4001,5002,6457,7014,8024,9001,10002,11001,12001,13328,14004,29,264.78,0.02,53.0485,8.69,2.99,0.39
1012,2012,6228,4001,5002,6457,7014,8024,9001,10002,11001,12011,13840,14005,25,854.9,0.05,76.87,34.58,8.99,0.56
1012,2012,6228,4001,5002,6457,7014,8024,9001,10002,11001,12014,13862,14004,32,389.98,0.07,-14.98,12.21,4.81,0.58
1012,2012,6279,4000,5000,6065,7000,8086,9002,10003,11000,12003,13612,14001,24,2722.85,0.08,-112.62,113.98,30.0,0.69
1012,2012,6279,4000,5002,6065,7000,8086,9002,10003,11001,12010,14173,14004,19,851.52,0.08,307.64,47.9,5.86,0.37
1012,2012,6279,4000,5002,6065,7000,8086,9002,10003,11002,12004,13470,14004,2,59.93,0.09,-147.81,30.73,4.0,0.75
1012,2012,6318,4000,5002,6141,7013,8149,9000,10003,11001,12001,13220,14004,6,29.19,0.03,0.646,4.49,1.49,0.39
1012,2012,6409,4001,5002,6676,7008,8175,9003,10000,11001,12012,13268,14006,46,72.18,0.0,11.83,1.48,0.7,0.37
1012,2012,6419,4001,5002,6311,7004,8013,9001,10001,11001,12006,14070,14004,13,473.46,0.03,128.11,35.94,6.66,0.4
1012,2012,6455,4002,5002,6785,7020,8209,9000,10001,11002,12009,13947,14003,33,478.27,0.01,-5.57,13.99,7.51,0.39
1012,2012,6496,4001,5002,6738,7013,8149,9000,10001,11000,12008,13357,14003,47,279.01,0.05,-136.84,5.77,5.92,0.55
1012,2012,6496,4001,5002,6738,7013,8149,9000,10001,11002,12016,13021,14004,42,2252.262,0.1,478.107,65.99,5.63,0.56
1012,2012,6511,4000,5001,6226,7018,8118,9000,10003,11001,12010,13769,14004,38,3676.96,0.09,1233.45,104.85,19.99,0.37
1012,2012,6511,4000,5002,6226,7018,8118,9000,10003,11002,12016,13016,14003,42,756.7295,0.07,64.782,20.99,4.81,0.58
1012,2012,6524,4004,5002,6262,7010,8048,9002,10000,11000,12015,13707,14002,3,224.744,0.02,-143.03,71.37,69.0,0.68
1012,2012,6619,4001,5002,6669,7007,8074,9002,10002,11000,12008,13942,14004,26,430.33,0.08,85.48,17.78,5.03,0.54
1012,2012,6619,4001,5002,6669,7007,8074,9002,10002,11001,12014,13421,14003,46,1221.47,0.09,-233.14,28.28,13.99,0.58
1012,2012,6671,4003,5002,6083,7010,8050,9002,10003,11001,12010,14142,14004,43,294.13,0.01,-123.07,6.68,6.92,0.37
1012,2012,6711,4000,5002,6604,7018,8119,9000,10002,11001,12010,14169,14004,28,1581.23,0.03,760.79,55.98,5.15,0.36
1012,2012,6823,4002,5001,6331,7017,8057,9002,10002,11001,12001,13110,14004,48,280.87,0.01,-214.153,5.38,7.57,0.36
1012,2012,6909,4001,5002,6705,7014,8018,9001,10002,11001,12010,14165,14004,13,81.68,0.08,-25.22,5.98,5.15,0.36
1012,2012,6924,4000,5000,6762,7020,8154,9000,10003,11000,12015,13265,14000,12,1940.32,0.0,-18.81,146.34,43.75,0.65
1012,2012,7068,4001,5002,6499,7002,8211,9003,10003,11000,12008,13736,14006,35,181.15,0.06,-46.68,5.28,3.96,0.54
1012,2012,7085,4003,5002,6022,7019,8069,9002,10002,11002,12016,14002,14004,47,4524.907,0.07,1464.867,115.99,2.5,0.55
1012,2012,7148,4003,5002,6545,7011,8002,9001,10003,11001,12010,14237,14004,17,110.74,0.09,-70.31,6.48,7.49,0.37
1012,2012,7233,4001,5001,6411,7024,8128,9000,10002,11001,12014,13496,14004,48,4813.67,0.03,44.58,95.43,19.99,0.79
1012,2012,7233,4001,5002,6411,7024,8128,9000,10002,11001,12000,13635,14004,3,876.75,0.02,-248.69,289.53,19.99,0.56
1012,2012,7233,4001,5002,6411,7024,8128,9000,10002,11002,12005,13323,14002,5,2249.05,0.02,-571.24,449.99,24.49,0.52
1012,2012,7280,4004,5000,6524,7013,8145,9000,10000,11000,12003,13557,14001,1,200.57,0.0,-83.63,122.99,70.2,0.74
1012,2012,7280,4004,5002,6524,7013,8145,9000,10000,11001,12001,13513,14004,10,130.36,0.06,2.431,12.95,4.98,0.4
1012,2012,7280,4004,5002,6524,7013,8145,9000,10000,11002,12016,14021,14004,47,8216.593,0.01,2463.462,195.99,8.99,0.6
1012,2012,7332,4003,5000,6673,7015,8202,9003,10002,11000,12015,13337,14000,32,6982.87,0.05,875.55,217.85,29.1,0.68
1012,2012,7332,4003,5002,6673,7015,8202,9003,10002,11001,12010,14231,14004,21,147.16,0.01,-92.55,6.48,8.4,0.37
1012,2012,7332,4003,5002,6673,7015,8202,9003,10002,11001,12011,13278,14006,19,50.07,0.03,-0.53,2.67,0.86,0.57
1012,2012,7453,4000,5000,6691,7011,8004,9001,10001,11001,12014,13933,14001,32,11103.75,0.1,-522.59,370.98,99.0,0.65
1012,2012,7457,4002,5002,6133,7018,8115,9000,10002,11001,12001,13745,14004,27,360.7,0.0,146.166,12.97,1.49,0.35
1012,2012,7495,4002,5002,6374,7010,8047,9002,10000,11001,12007,13195,14004,21,106.2,0.0,48.76,4.91,0.5,0.36
1012,2012,7578,4001,5002,6004,7004,8010,9001,10001,11001,12011,13797,14006,1,3.41,0.06,-1.78,2.88,0.7,0.56
1012,2012,7591,4001,5002,6142,7014,8023,9001,10001,11001,12011,13366,14006,14,35.48,0.09,-9.19,2.58,1.3,0.59
1012,2012,7591,4001,5002,6142,7014,8023,9001,10001,11001,12013,13123,14005,1,15.0,0.05,-11.02,6.84,8.37,0.58
1012,2012,7963,4002,5002,6397,7004,8015,9001,10002,11000,12008,13438,14004,34,70.25,0.1,-133.06,2.08,5.33,0.43
1012,2012,7996,4004,5002,6612,7006,8078,9002,10002,11001,12014,13708,14004,1,155.51,0.07,-87.34,142.86,19.99,0.56
1012,2012,8046,4004,5002,6094,7007,8076,9002,10003,11001,12011,13352,14006,26,85.71,0.08,9.32,3.28,0.98,0.52
1012,2012,8046,4004,5002,6094,7007,8076,9002,10003,11001,12013,13125,14005,41,576.58,0.04,-81.55,13.9,7.59,0.56
1012,2012,8061,4003,5002,6252,7022,8044,9002,10002,11001,12001,13270,14004,1,35.14,0.02,-12.7535,29.17,6.27,0.37
1012,2012,8079,4003,5002,6462,7024,8132,9000,10003,11001,12000,13632,14002,24,154.99,0.07,-1085.52,4.48,49.0,0.6
1012,2012,8079,4003,5002,6462,7024,8132,9000,10003,11001,12011,13921,14006,21,46.42,0.04,2.38,2.1,0.7,0.57
1012,2012,8166,4004,5002,6534,7012,8126,9000,10002,11000,12008,14039,14002,34,702.79,0.04,-44.81,19.99,11.17,0.6
1012,2012,8166,4004,5002,6534,7012,8126,9000,10002,11001,12014,14048,14004,44,712.64,0.06,-27.72,16.91,6.25,0.58
1012,2012,8169,4003,5000,6784,7016,8030,9001,10003,11001,12000,13170,14001,11,2164.07,0.01,59.73,180.98,55.24,0.57
1012,2012,8169,4003,5001,6784,7016,8030,9001,10003,11000,12008,13385,14004,47,1276.73,0.08,357.23,29.18,8.55,0.42
1012,2012,8169,4003,5002,6784,7016,8030,9001,10003,11001,12010,14137,14004,42,1767.47,0.05,331.56,40.99,17.48,0.36
1012,2012,8259,4003,5002,6262,7010,8048,9002,10003,11001,12007,13195,14004,33,158.79,0.02,74.14,4.91,0.5,0.36
1012,2012,8259,4003,5002,6262,7010,8048,9002,10003,11001,12010,14142,14004,12,79.06,0.1,-47.0,6.68,6.92,0.37
1012,2012,8293,4004,5002,6198,7020,8150,9000,10000,11002,12004,13672,14005,37,294.48,0.08,-64.24,8.46,3.62,0.61
1012,2012,8325,4003,5002,6727,7007,8075,9002,10002,11001,12010,14187,14004,42,287.75,0.02,-136.02,6.68,7.3,0.37
1012,2012,8373,4000,5000,6232,7007,8074,9002,10003,11000,12003,13612,14001,49,5332.42,0.06,-219.2,113.98,30.0,0.69
1012,2012,8373,4000,5000,6232,7007,8074,9002,10003,11000,12003,13615,14001,19,2328.62,0.0,45.54,120.98,30.0,0.64
1012,2012,8422,4003,5001,6259,7009,8141,9000,10000,11002,12009,13957,14003,6,1193.1,0.09,-160.34,204.1,13.99,0.37
1012,2012,8432,4001,5000,6218,7003,8165,9003,10003,11000,12003,13557,14001,5,647.27,0.08,-404.77,122.99,70.2,0.74
1012,2012,8432,4001,5000,6218,7003,8165,9003,10003,11002,12009,13845,14000,48,25312.0,0.01,8788.81,517.48,16.63,0.59
1012,2012,8432,4001,5002,6218,7003,8165,9003,10003,11001,12014,13708,14004,14,2138.63,0.01,453.03,142.86,19.99,0.56
1012,2012,8432,4001,5002,6218,7003,8165,9003,10003,11002,12004,13750,14005,47,1597.02,0.01,749.03,31.78,1.99,0.42
1012,2012,8449,4004,5002,6617,7002,8217,9003,10002,11001,12001,13107,14004,39,314.26,0.0,-71.047,7.45,6.28,0.4
1012,2013,3330,4000,5002,6727,7007,8075,9002,10002,11002,12016,13092,14005,47,2053.379,0.1,1040.4,55.99,1.25,0.35
1012,2013,3330,4000,5002,6727,7007,8075,9002,10002,11002,12016,14002,14004,35,3206.3955,0.08,784.773,115.99,2.5,0.55
1012,2013,3492,4002,5002,6252,7022,8044,9002,10002,11000,12008,14044,14003,47,4888.14,0.07,1545.09,107.53,5.81,0.65
1012,2013,3492,4002,5002,6252,7022,8044,9002,10002,11001,12010,13158,14006,27,63.87,0.09,-149.93,2.18,7.09,0.38
1012,2013,3574,4000,5002,6431,7013,8144,9000,10000,11001,12001,13333,14004,49,3283.74,0.01,723.333,67.28,19.99,0.4
1012,2013,4219,4000,5002,6420,7002,8211,9003,10000,11001,12010,13983,14004,29,150.28,0.04,-50.86,4.98,4.7,0.38
1012,2013,4273,4002,5002,6374,7010,8047,9002,10000,11002,12016,13093,14006,11,808.673,0.06,-10.67,85.99,0.99,0.55
1012,2013,5285,4002,5000,6441,7020,8209,9000,10000,11000,12002,13810,14000,8,487.59,0.04,-205.29,58.14,36.61,0.61
1012,2013,5544,4002,5001,6535,7003,8167,9003,10000,11002,12004,13649,14005,9,196.12,0.01,4.41,20.89,1.99,0.48
1012,2013,5782,4003,5002,6134,7018,8117,9000,10001,11001,12014,13495,14004,28,5155.07,0.06,368.79,193.17,19.99,0.71
1012,2013,5911,4003,5001,6518,7022,8053,9002,10001,11001,12000,13254,14004,17,734.25,0.08,160.58,42.98,4.62,0.56
1012,2013,7066,4002,5002,6389,7016,8031,9001,10001,11001,12013,13940,14006,1,5.06,0.01,-2.64,3.14,1.92,0.84
1012,2013,7797,4004,5002,6004,7004,8010,9001,10001,11001,12007,13177,14004,1,3.85,0.08,-1.36,3.08,0.99,0.37
1012,2013,7797,4004,5002,6004,7004,8010,9001,10001,11002,12016,14007,14004,10,547.0005,0.08,-97.196,65.99,3.9,0.55
1013,2013,3070,4002,5002,6237,7005,8038,9001,10002,11001,12010,14204,14004,44,228.41,0.07,-226.36,4.98,8.33,0.38
1013,2013,3116,4003,5002,6321,7013,8145,9000,10001,11001,12001,14096,14004,30,1187.55,0.0,532.61,37.7,2.99,0.35
1013,2013,3128,4003,5002,6573,7002,8215,9003,10002,11001,12010,14206,14004,48,257.39,0.08,-121.91,5.28,5.57,0.4
1013,2013,3223,4003,5000,6641,7012,8125,9000,10001,11000,12003,13826,14001,49,4577.18,0.0,205.83,90.98,30.0,0.61
1013,2013,3223,4003,5002,6641,7012,8125,9000,10001,11001,12014,13112,14004,39,845.9,0.04,52.53,20.98,5.42,0.66
1013,2013,3296,4001,5000,6596,7002,8217,9003,10001,11000,12003,13606,14001,1,316.61,0.1,-187.29,291.73,48.8,0.56
1013,2013,3296,4001,5002,6596,7002,8217,9003,10001,11001,12011,13794,14006,12,33.86,0.05,0.350000000000001,2.88,0.7,0.56
1013,2013,3359,4000,5002,6487,7011,8008,9001,10002,11001,12012,13122,14006,25,79.37,0.07,6.14,3.29,1.35,0.4
1013,2013,3396,4002,5002,6593,7017,8064,9002,10001,11001,12001,14110,14004,19,138.85,0.08,-49.3465,7.1,6.05,0.39
1013,2013,3416,4003,5002,6686,7011,8009,9001,10003,11001,12001,14117,14004,50,325.24,0.05,-79.419,6.54,5.27,0.36
1013,2013,3443,4002,5002,6484,7008,8170,9003,10001,11001,12011,13792,14006,16,48.57,0.04,4.21,2.94,0.7,0.58
1013,2013,3578,4003,5002,6044,7011,8006,9001,10001,11002,12016,13033,14004,18,1297.4485,0.04,4.21200000000001,85.99,10.78,0.58
1013,2013,3624,4001,5000,6162,7016,8028,9001,10001,11000,12015,13239,14000,26,3753.72,0.05,-556.25,138.75,52.42,0.74
1013,2013,3624,4001,5002,6162,7016,8028,9001,10001,11001,12014,13473,14004,34,2126.72,0.05,150.04,64.98,6.88,0.73
1013,2013,3624,4001,5002,6162,7016,8028,9001,10001,11002,12004,14027,14005,8,81.56,0.08,-7.23,10.01,1.99,0.41
1013,2013,3624,4001,5002,6162,7016,8028,9001,10001,11002,12009,13317,14003,41,2088.5,0.08,675.07,51.98,10.17,0.37
1013,2013,3638,4004,5002,6622,7014,8022,9001,10000,11001,12001,13160,14004,18,136.29,0.05,-77.28,7.3,7.72,0.38
1013,2013,3647,4003,5000,6103,7018,8118,9000,10003,11000,12003,13602,14001,44,12296.49,0.01,-416.7,280.98,57.0,0.78
1013,2013,3647,4003,5002,6103,7018,8118,9000,10003,11001,12010,13456,14004,18,128.13,0.03,-34.91,6.48,5.94,0.37
1013,2013,3657,4000,5000,6330,7003,8166,9003,10001,11000,12002,13617,14000,10,748.25,0.05,-86.99,70.98,26.74,0.6
1013,2013,3688,4001,5002,6627,7019,8069,9002,10003,11001,12007,13171,14004,3,19.47,0.06,-14.29,4.13,6.89,0.39
1013,2013,3748,4004,5002,6256,7006,8079,9002,10001,11001,12006,13005,14004,18,299.87,0.02,130.04,15.74,1.39,0.4
1013,2013,3791,4002,5002,6561,7018,8110,9000,10000,11001,12010,14192,14004,19,428.14,0.04,-6.04,22.84,11.54,0.39
1013,2013,3909,4002,5002,6311,7004,8013,9001,10001,11002,12004,13470,14004,20,637.04,0.0,-26.83,30.73,4.0,0.75
1013,2013,3911,4000,5002,6532,7020,8151,9000,10003,11001,12001,13221,14004,39,147.88,0.0,-142.9105,3.58,5.47,0.37
1013,2013,3964,4003,5000,6602,7016,8028,9001,10001,11000,12002,13810,14000,44,2773.84,0.0,-513.76,58.14,36.61,0.61
1013,2013,3987,4002,5000,6016,7019,8068,9002,10003,11000,12003,13823,14001,27,5149.06,0.03,605.44,180.98,30.0,0.69
1013,2013,4063,4003,5002,6213,7009,8137,9000,10000,11002,12009,13075,14004,3,315.28,0.08,-300.63,99.99,19.99,0.52
1013,2013,4080,4004,5002,6372,7005,8041,9001,10003,11001,12007,13176,14004,18,102.06,0.1,36.23,6.3,0.5,0.39
1013,2013,4080,4004,5002,6372,7005,8041,9001,10003,11001,12010,14233,14004,15,101.82,0.08,-52.55,6.48,7.03,0.37
1013,2013,4097,4000,5002,6757,7006,8078,9002,10003,11000,12008,13353,14005,6,58.84,0.05,4.29,9.48,3.72,0.4
1013,2013,4097,4000,5002,6757,7006,8078,9002,10003,11000,12008,13545,14005,12,1211.72,0.04,587.84,99.23,8.99,0.35
1013,2013,4097,4000,5002,6757,7006,8078,9002,10003,11001,12001,13269,14004,45,271.06,0.0,-76.6015,5.74,5.01,0.39
1013,2013,4097,4000,5002,6757,7006,8078,9002,10003,11001,12010,13890,14006,9,75.26,0.01,-17.24,7.64,5.83,0.36
1013,2013,4097,4000,5002,6757,7006,8078,9002,10003,11002,12016,14261,14004,7,407.116,0.08,-289.806,65.99,19.99,0.59
1013,2013,4111,4001,5000,6554,7016,8031,9001,10000,11000,12002,13931,14000,45,5007.69,0.07,-899.34,114.98,51.42,0.65
1013,2013,4111,4001,5002,6554,7016,8031,9001,10000,11001,12014,13474,14004,45,1379.62,0.1,-66.07,31.98,6.72,0.75
1013,2013,4131,4003,5002,6054,7009,8141,9000,10003,11002,12004,13763,14004,36,1400.1,0.03,88.68,39.98,4.0,0.7
1013,2013,4154,4002,5000,6130,7012,8124,9000,10003,11001,12014,14053,14001,28,669.02,0.02,-1274.02,20.98,53.03,0.78
1013,2013,4154,4002,5002,6130,7012,8124,9000,10003,11002,12005,13946,14002,44,21506.77,0.06,1260.51,499.99,24.49,0.36
1013,2013,4165,4004,5002,6590,7000,8097,9002,10002,11001,12014,13862,14004,32,383.81,0.03,-21.15,12.21,4.81,0.58
1013,2013,4282,4004,5002,6250,7021,8177,9003,10001,11001,12001,13106,14004,36,711.1,0.08,241.077,21.38,2.99,0.36
1013,2013,4282,4004,5002,6250,7021,8177,9003,10001,11001,12010,14179,14004,48,498.16,0.03,40.61,9.99,5.12,0.4
1013,2013,4304,4000,5002,6107,7020,8155,9000,10003,11001,12011,13289,14005,17,454.09,0.1,29.7,28.15,6.17,0.55
1013,2013,4312,4002,5000,6545,7011,8002,9001,10003,11002,12009,13589,14001,34,6580.16,0.1,2786.35,200.97,15.59,0.36
1013,2013,4316,4003,5002,6633,7020,8151,9000,10001,11001,12006,13153,14004,50,3872.38,0.1,1110.35,83.93,19.99,0.38
1013,2013,4316,4003,5002,6633,7020,8151,9000,10001,11001,12010,14202,14004,7,44.05,0.07,-21.77,5.78,5.67,0.36
1013,2013,4350,4003,5002,6468,7008,8168,9003,10000,11002,12016,14031,14004,29,1576.223,0.05,286.119,65.99,3.99,0.57
1013,2013,4371,4003,5000,6739,7005,8037,9001,10001,11000,12002,13810,14000,10,633.13,0.05,-203.9,58.14,36.61,0.61
1013,2013,4403,4000,5001,6774,7009,8141,9000,10002,11002,12004,13371,14005,42,223.33,0.0,-111.89,4.98,4.32,0.64
1013,2013,4403,4000,5002,6774,7009,8141,9000,10002,11001,12011,13013,14006,43,121.94,0.01,-51.3,2.6,2.4,0.58
1013,2013,4403,4000,5002,6774,7009,8141,9000,10002,11002,12004,14036,14004,29,1178.04,0.07,-53.81,40.98,6.5,0.74
1013,2013,4460,4000,5002,6054,7009,8141,9000,10003,11001,12012,13149,14006,36,78.51,0.09,-10.06,2.18,1.38,0.44
1013,2013,4590,4003,5002,6475,7014,8023,9001,10001,11001,12012,13297,14006,38,71.12,0.1,-21.89,1.98,0.7,0.83
1013,2013,4628,4000,5002,6492,7009,8140,9000,10001,11001,12010,13574,14004,3,19.98,0.02,-9.61,4.98,4.75,0.36
1013,2013,4650,4002,5001,6226,7018,8118,9000,10001,11001,12010,13962,14004,23,441.99,0.08,32.36,19.98,8.68,0.37
1013,2013,4650,4002,5002,6226,7018,8118,9000,10001,11001,12011,13912,14006,34,245.19,0.03,37.99,7.08,2.35,0.47
1013,2013,4766,4002,5002,6132,7009,8137,9000,10003,11001,12010,13277,14006,8,78.67,0.0,14.1,9.11,2.15,0.4
1013,2013,4766,4002,5002,6132,7009,8137,9000,10003,11001,12010,14187,14004,36,246.24,0.08,-118.9,6.68,7.3,0.37
1013,2013,4812,4002,5002,6667,7020,8155,9000,10000,11000,12008,13417,14004,42,173.44,0.05,-172.4,4.14,6.6,0.49
1013,2013,4820,4003,5001,6740,7024,8131,9000,10003,11002,12004,13482,14004,25,726.82,0.1,-173.88,30.42,8.65,0.74
1013,2013,4820,4003,5002,6740,7024,8131,9000,10003,11002,12009,13313,14003,30,314.93,0.0,-20.12,9.99,6.24,0.36
1013,2013,4843,4000,5002,6545,7011,8002,9001,10001,11001,12012,13237,14006,35,41.23,0.09,-21.51,1.26,0.7,0.81
1013,2013,4863,4000,5002,6592,7003,8164,9003,10002,11001,12001,13660,14004,15,611.68,0.05,134.7505,39.06,10.55,0.37
1013,2013,4872,4002,5002,6413,7014,8022,9001,10002,11001,12007,13177,14004,5,16.48,0.06,-0.33,3.08,0.99,0.37
1013,2013,4872,4002,5002,6413,7014,8022,9001,10002,11001,12012,13855,14006,1,5.63,0.03,-3.55,4.71,0.7,0.8
1013,2013,4872,4002,5002,6413,7014,8022,9001,10002,11001,12014,13951,14004,38,15655.24,0.09,4818.29,419.19,19.99,0.58
1013,2013,5036,4003,5000,6682,7011,8005,9001,10000,11002,12009,13583,14000,33,3917.61,0.08,40.76,119.99,56.14,0.39
1013,2013,5036,4003,5002,6682,7011,8005,9001,10000,11001,12014,13330,14002,34,2788.04,0.01,-849.18,80.98,35.0,0.83
1013,2013,5036,4003,5002,6682,7011,8005,9001,10000,11002,12004,14091,14005,5,192.12,0.04,-74.85,39.24,1.99,0.51
1013,2013,5214,4002,5001,6212,7010,8045,9002,10003,11002,12004,13493,14004,41,2354.4,0.0,246.54,55.94,6.55,0.68
1013,2013,5214,4002,5002,6212,7010,8045,9002,10003,11002,12016,13090,14005,2,35.6405,0.05,-110.396,20.99,1.25,0.83
1013,2013,5298,4003,5002,6460,7023,8226,9003,10001,11001,12001,13533,14004,4,156.97,0.01,-25.4265,34.54,14.72,0.37
